869385,"I said ""Yehi Ratzon"" and ate an apple dipped in honey"
869386,I tasted a pomegranate
869387,"I ate from the head of a ram, sheep,or fish"
869388,I went to Shul and davened Shacharis nicely
869389,I listened quietly during Tekiyos
869390,I heard 100 Tekiyos
869391,I listened to ???? ?????
869392,"I helped prepare, serve, or cleanup by any meal"
869393,I said a ??? ???? during any meal
869394,I went to a body of water and said Tashlich
869395,I lit ??? candles using my OWN candlesticks and in my ??? clothing
869396,I ate a new fruit for the Brocha Shehecheyanu
869397,I went to Shul and davened Shacharis nicely
869398,I listened quietly during Tekiyos
869399,I heard 100 Tekiyos
869400,I listened to ???? ?????
869401,"I helped setup, serve, or clean up by any meal"
869402,I said a ??? ???? during any meal
869403,I said extra Tehillim on Yom Tov
869404,I went to a shiur on shabbos
869405,I gave extra Tzedakah on this day
869406,I helped prepare for ??? ???
869407,I gave ???? & lit candles using my own candlesticks and in my ??? clothing
869408,I davened Maariv nicely
869409,"I wished someone ""Leshona Tova Tikoseiv Visaichosaim"""
869410,"I said ""Yehi Ratzon"" and ate an apple dipped in honey"
869411,I tasted a pomegranate
869412,"I ate from the head of a ram, sheep,or fish"
869413,I went to Shul and davened Shacharis nicely
869414,I listened quietly during Tekiyos
869415,I heard 100 Tekiyos
869416,I listened to ???? ?????
869417,"I helped prepare, serve, or cleanup by any meal"
869418,I said a ??? ???? during any meal
869419,I went to a body of water and said Tashlich
869420,I lit ??? candles using my OWN candlesticks and in my ??? clothing
869421,I ate a new fruit for the Brocha Shehecheyanu
869422,I went to Shul and davened Shacharis nicely
869423,I listened quietly during Tekiyos
869424,I heard 100 Tekiyos
869425,I listened to ???? ?????
869426,"I helped setup, serve, or clean up by any meal"
869427,I said a ??? ???? during any meal
869428,I said extra Tehillim on Yom Tov
869429,I went to a shiur on shabbos
869430,I gave extra Tzedakah on this day
869431,I helped prepare for ??? ???
869432,I gave ???? & lit candles using my own candlesticks and in my ??? clothing
869433,I davened Maariv nicely
869434,"I wished someone ""Leshona Tova Tikoseiv Visaichosaim"""
869435,"I said ""Yehi Ratzon"" and ate an apple dipped in honey"
869436,I tasted a pomegranate
869437,"I ate from the head of a ram, sheep,or fish"
869438,I went to Shul and davened Shacharis nicely
869439,I listened quietly during Tekiyos
869440,I heard 100 Tekiyos
869441,I listened to ???? ?????
869442,"I helped prepare, serve, or cleanup by any meal"
869443,I said a ??? ???? during any meal
869444,I went to a body of water and said Tashlich
869445,I lit ??? candles using my OWN candlesticks and in my ??? clothing
869446,I ate a new fruit for the Brocha Shehecheyanu
869447,I went to Shul and davened Shacharis nicely
869448,I listened quietly during Tekiyos
869449,I heard 100 Tekiyos
869450,I listened to ???? ?????
869451,"I helped setup, serve, or clean up by any meal"
869452,I said a ??? ???? during any meal
869453,I said extra Tehillim on Yom Tov
869454,I went to a shiur on shabbos
869455,I gave extra Tzedakah on this day
869456,I helped prepare for ??? ???
869457,I gave ???? & lit candles using my own candlesticks and in my ??? clothing
869458,I davened Maariv nicely
869459,"I wished someone ""Leshona Tova Tikoseiv Visaichosaim"""
869460,"I said ""Yehi Ratzon"" and ate an apple dipped in honey"
869461,I tasted a pomegranate
869462,"I ate from the head of a ram, sheep,or fish"
869463,I went to Shul and davened Shacharis nicely
869464,I listened quietly during Tekiyos
869465,I heard 100 Tekiyos
869466,I listened to ???? ?????
869467,"I helped prepare, serve, or cleanup by any meal"
869468,I said a ??? ???? during any meal
869469,I went to a body of water and said Tashlich
869470,I lit ??? candles using my OWN candlesticks and in my ??? clothing
869471,I ate a new fruit for the Brocha Shehecheyanu
869472,I went to Shul and davened Shacharis nicely
869473,I listened quietly during Tekiyos
869474,I heard 100 Tekiyos
869475,I listened to ???? ?????
869476,"I helped setup, serve, or clean up by any meal"
869477,I said a ??? ???? during any meal
869478,I said extra Tehillim on Yom Tov
869479,I went to a shiur on shabbos
869480,I gave extra Tzedakah on this day
869481,I helped prepare for ??? ???
869482,I gave ???? & lit candles using my own candlesticks and in my ??? clothing
869483,I davened Maariv nicely
869484,"I wished someone ""Leshona Tova Tikoseiv Visaichosaim"""
869485,"I said ""Yehi Ratzon"" and ate an apple dipped in honey"
869486,I tasted a pomegranate
869487,"I ate from the head of a ram, sheep,or fish"
869488,I went to Shul and davened Shacharis nicely
869489,I listened quietly during Tekiyos
869490,I heard 100 Tekiyos
869491,I listened to ???? ?????
869492,"I helped prepare, serve, or cleanup by any meal"
869493,I said a ??? ???? during any meal
869494,I went to a body of water and said Tashlich
869495,I lit ??? candles using my OWN candlesticks and in my ??? clothing
869496,I ate a new fruit for the Brocha Shehecheyanu
869497,I went to Shul and davened Shacharis nicely
869498,I listened quietly during Tekiyos
869499,I heard 100 Tekiyos
869500,I listened to ???? ?????
869501,"I helped setup, serve, or clean up by any meal"
869502,I said a ??? ???? during any meal
869503,I said extra Tehillim on Yom Tov
869504,I went to a shiur on shabbos
869505,I gave extra Tzedakah on this day
869506,I did a special act of ????? ?? ???-Honoring your mother and father. Write your special act.
869507,I learned something special about ?????? ???.
869508,I listened to ???? ?????
869509,I lit candles and gave tzedokah using my OWN candlesticks and pushkas in my Shabbos clothing
869510,I davened my ????? quota nicely
869511,I listened to ???? ?????
869512,I davened my ???? quota nicely
869513,I listened to ???? ?????
869514,"I davened my ?????, ????, & ??? quotas"
869515,I davened my ???? quota nicely
869516,"I davened my ?????, ????, & ??? quotas"
869517,I davened my ???? quota nicely
869518,"I davened my ?????, ????, & ??? quotas"
869519,I davened my ???? quota nicely
869520,"I davened my ?????, ????, & ??? quotas"
869521,I lit candles and gave tzedokah using my OWN candlesticks and pushkas in my Shabbos clothing
869522,I davened my ???? and ????? quotas nicely
869523,I listened to ???? ?????
869524,I davened my ???? & ????? quotas nicely
869525,I davened my ????? and ???? quotas nicely
869526,I listened to ???? ?????
869527,I ate a new fruit for the Brocha Shehecheyanu
869528,I went to Shul and davened Shacharis nicely
869529,I followed Krias Hatorah inside
869530,I listened quietly during Tekiyos
869531,I heard 100 Tekiyos without speaking between them about things that dont have to do with davening + the extra 30
869532,I listened to ???? ?????
869533,"I helped setup, serve, or clean up by any meal"
869534,I said a ??? ???? during any meal
869535,I said extra Tehillim on Yom Tov
869536,I davened Mincha nicely
869537,I fasted part of the day
869538,I gave extra Tzedakah on this day
869539,I followed Krias Hatorah and Haftorah inside
869540,I said my Selichos quota
869541,I davened Mincha with Aneinu (if fasting)
869542,I helped prepare for ??? ???
869543,I gave ???? & lit candles using my own candlesticks and in my ??? clothing
869544,I said Tehillim before Maariv
869545,I went to Shul and davened Maariv nicely
869546,"I wished someone ""Leshona Tova Tikoseiv Visaichosaim"""
869547,"I said ""Yehi Ratzon"" and ate an apple dipped in honey"
869548,I tasted a pomegranate
869549,"I ate from the head of a ram, sheep,or fish"
869550,I went to Shul and davened Shacharis nicely
869551,I followed Krias Hatorah inside
869552,I listened quietly during Tekiyos
869553,I heard 100 Tekiyos
869554,I listened to ???? ?????
869555,"I helped prepare, serve, or cleanup by any meal"
869556,I said a ??? ???? during any meal
869557,I said extra Tehillim on Yom Tov
869558,I went to a body of water and said Tashlich
869559,I davened Mincha and Maariv
869560,I lit ??? candles using my OWN candlesticks and in my ??? clothing
869561,I ate a new fruit for the Brocha Shehecheyanu
869562,I went to Shul and davened Shacharis nicely
869563,I followed Krias Hatorah inside
869564,I listened quietly during Tekiyos
869565,I heard 100 Tekiyos without speaking between them about things that dont have to do with davening + the extra 30
869566,I listened to ???? ?????
869567,"I helped setup, serve, or clean up by any meal"
869568,I said a ??? ???? during any meal
869569,I said extra Tehillim on Yom Tov
869570,I davened Mincha nicely
869571,I fasted part of the day
869572,I gave extra Tzedakah on this day
869573,I followed Krias Hatorah and Haftorah inside
869574,I said my Selichos quota
869575,I davened Mincha with Aneinu (if fasting)
869576,I helped prepare for ??? ???
869577,I gave ???? & lit candles using my own candlesticks and in my ??? clothing
869578,I said Tehillim before Maariv
869579,I went to Shul and davened Maariv nicely
869580,"I wished someone ""Leshona Tova Tikoseiv Visaichosaim"""
869581,"I said ""Yehi Ratzon"" and ate an apple dipped in honey"
869582,I tasted a pomegranate
869583,"I ate from the head of a ram, sheep,or fish"
869584,I went to Shul and davened Shacharis nicely
869585,I followed Krias Hatorah inside
869586,I listened quietly during Tekiyos
869587,I heard 100 Tekiyos
869588,I listened to ???? ?????
869589,"I helped prepare, serve, or cleanup by any meal"
869590,I said a ??? ???? during any meal
869591,I said extra Tehillim on Yom Tov
869592,I went to a body of water and said Tashlich
869593,I davened Mincha and Maariv
869594,I lit ??? candles using my OWN candlesticks and in my ??? clothing
869595,I ate a new fruit for the Brocha Shehecheyanu
869596,I went to Shul and davened Shacharis nicely
869597,I followed Krias Hatorah inside
869598,I listened quietly during Tekiyos
869599,I heard 100 Tekiyos without speaking between them about things that dont have to do with davening + the extra 30
869600,I listened to ???? ?????
869601,"I helped setup, serve, or clean up by any meal"
869602,I said a ??? ???? during any meal
869603,I said extra Tehillim on Yom Tov
869604,I davened Mincha nicely
869605,I fasted part of the day
869606,I gave extra Tzedakah on this day
869607,I followed Krias Hatorah and Haftorah inside
869608,I said my Selichos quota
869609,I davened Mincha with Aneinu (if fasting)
869610,I helped prepare for ??? ???
869611,I gave ???? & lit candles using my own candlesticks and in my ??? clothing
869612,I said Tehillim before Maariv
869613,I went to Shul and davened Maariv nicely
869614,"I wished someone ""Leshona Tova Tikoseiv Visaichosaim"""
869615,"I said ""Yehi Ratzon"" and ate an apple dipped in honey"
869616,I tasted a pomegranate
869617,"I ate from the head of a ram, sheep,or fish"
869618,I went to Shul and davened Shacharis nicely
869619,I followed Krias Hatorah inside
869620,I listened quietly during Tekiyos
869621,I heard 100 Tekiyos
869622,I listened to ???? ?????
869623,"I helped prepare, serve, or cleanup by any meal"
869624,I said a ??? ???? during any meal
869625,I said extra Tehillim on Yom Tov
869626,I went to a body of water and said Tashlich
869627,I davened Mincha and Maariv
869628,I lit ??? candles using my OWN candlesticks and in my ??? clothing
869629,I ate a new fruit for the Brocha Shehecheyanu
869630,I went to Shul and davened Shacharis nicely
869631,I followed Krias Hatorah inside
869632,I listened quietly during Tekiyos
869633,I heard 100 Tekiyos without speaking between them about things that dont have to do with davening + the extra 30
